,player_name,season,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_2pt_conversions,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,fantasy_points,fantasy_points_ppr,team,fantasy_points_standard,fantasy_points_half_ppr,ir_games,out_games,total_missed_games,pass_tds/game,pass_air_yards/game,carries/game,rushing_tds/game,receiving_tds/game,turnovers/game,targets_game,height,weight,years_exp,next_season,standard/game,ppr/game,half_ppr/game,rushing_tds_team_qbs_sum,aggressiveness_team_qbs_mean,pick_team_qbs_mean,years_exp_team_qbs_mean,turnovers/game_team_qbs_mean,carries/game_team_qbs_mean,completion_percentage_above_expectation_team_qbs_mean,passing_epa_team_qbs_mean,num_team_qbs,receiving_tds_team_wrs_sum,air_yards_share_team_wrs_sum,avg_cushion_team_wrs_mean,avg_separation_team_wrs_mean,avg_yac_above_expectation_team_wrs_mean,catch_percentage_team_wrs_mean,height_team_wrs_mean,receiving_epa_team_wrs_mean,pick_team_wrs_mean,num_team_wrs,receiving_tds_team_rbs_sum,carries_team_rbs_sum,receiving_yards_team_rbs_sum,air_yards_share_team_rbs_sum,years_exp_team_rbs_mean,age_team_rbs_mean,weight_team_rbs_mean,percent_attempts_gte_eight_defenders_team_rbs_mean,avg_time_to_los_team_rbs_mean,receiving_epa_team_rbs_mean,rushing_epa_team_rbs_mean,pick_team_rbs_mean,num_team_rbs,receiving_tds_team_tes_sum,receiving_yards_team_tes_sum,air_yards_share_team_tes_sum,catch_percentage_team_tes_mean,wopr_team_tes_mean,percent_share_of_intended_air_yards_team_tes_mean,receiving_epa_team_tes_mean,num_team_tes,rushing_tds_other_team_qbs,aggressiveness_other_team_qbs,pick_other_team_qbs,years_exp_other_team_qbs,turnovers/game_other_team_qbs,carries/game_other_team_qbs,completion_percentage_above_expectation_other_team_qbs,passing_epa_other_team_qbs,receiving_tds_other_team_wrs,air_yards_share_other_team_wrs,avg_cushion_other_team_wrs,avg_separation_other_team_wrs,avg_yac_above_expectation_other_team_wrs,catch_percentage_other_team_wrs,height_other_team_wrs,receiving_epa_other_team_wrs,pick_other_team_wrs,receiving_tds_other_team_rbs,carries_other_team_rbs,receiving_yards_other_team_rbs,air_yards_share_other_team_rbs,years_exp_other_team_rbs,age_other_team_rbs,weight_other_team_rbs,percent_attempts_gte_eight_defenders_other_team_rbs,avg_time_to_los_other_team_rbs,receiving_epa_other_team_rbs,rushing_epa_other_team_rbs,pick_other_team_rbs,receiving_tds_other_team_tes,receiving_yards_other_team_tes,air_yards_share_other_team_tes,catch_percentage_other_team_tes,wopr_other_team_tes,percent_share_of_intended_air_yards_other_team_tes,receiving_epa_other_team_tes,future_half_ppr/game
6286,Ty Johnson,2019,16,0,0,0,0,0,0,0,0,0,0,0,0,0,63,273,0,0,0,12,0,24,31,109,0,1,1,61,93,4,0,0.056363636363636366,0.011176255038475632,0.0923688330723875,0,5,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2,60.2,BUF,36.2,48.2,0,0,0,0.0,0.0,3.9375,0.0,0.0,0.0,1.9375,70.0,210.0,0.0,2018,2.9562500000000003,3.7625,3.0125,11.0,16.61537944138963,4.5,1.5,1.15625,4.90625,-2.4177492057098924,-23.537468533711895,2.0,6.0,0.2902434421588979,5.820198019801981,2.565260402440958,-0.03510064271322433,51.42857142857142,71.0,8.635538646602072,40.0,1.0,0.0,63.0,109.0,0.011176255038475632,0.0,21.0,210.0,20.0,2.6008888888888895,-10.552184982449138,-8.427035148654863,186.0,1.0,2.0,388.0,0.09709773794280836,56.00000000000001,0.11130379590884891,10.5160033373571,7.829720356805973,2.0,11.0,33.23075888277926,-177.0,3.0,2.3125,5.875,-4.835498411419785,-47.07493706742379,6.0,0.2790671871204223,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,2.0,279.0,0.08592148290433273,112.00000000000001,0.13023875874531032,21.0320066747142,26.211625696061084,3.4562500000000003
7978,Darrynton Evans,2020,16,0,0,0,0,0,0,0,0,0,0,0,0,0,14,54,0,0,0,2,0,2,4,27,1,0,0,-2,29,2,0,0.008547008547008548,-0.0004927322000492732,0.012475600280478331,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1,16.1,FA,14.100000000000001,15.100000000000001,0,0,0,0.0,0.0,0.875,0.0,0.0625,0.0,0.25,70.0,200.0,0.0,2019,0.1125,1.00625,0.9437500000000001,36.0,16.964278739775015,158.625,7.425,0.3296875,0.8359375,0.029976748824074945,10.269138965113651,40.0,254.0,12.635794104638098,6.17678875820276,2.944434441625575,0.4341274971597834,64.15797037268553,72.42948717948718,9.58694273992704,128.47540983606558,156.0,50.0,6671.0,10695.0,0.28478379601521253,3.237704918032787,24.307692307692307,214.25409836065575,20.954637606635718,2.711682006169636,-0.9649828892208562,-3.968323591470112,133.92307692307693,122.0,118.0,12311.0,3.082494555609485,68.95243128062506,0.07590138322450347,13.582743234737361,3.3995206899032153,94.0,36.0,17.39926024592309,160.30769230769232,7.615384615384615,0.33814102564102566,0.8349358974358975,0.030745383409307634,10.532450220629386,253.0,12.636286836838147,6.216639008255681,2.963430792861869,0.43692831972210455,64.57189276218672,72.44516129032257,9.626154026845931,128.70428344791117,49.0,6657.0,10668.0,0.2852765282152618,3.2644628099173554,24.32676414494596,214.37190082644628,21.127816429831054,2.734092601261947,-1.0019595516730833,-3.994253205891435,134.2612841703751,117.0,12284.0,3.0829872878095346,69.69385527288985,0.07658338089056826,13.728794237261418,3.3983414148753077,0.16470588235294117
8772,Dare Ogunbowale,2021,17,0,0,0,0,0,0,0,0,0,0,0,0,0,43,137,1,0,0,5,0,13,21,114,1,0,0,31,100,3,0,0.036020583190394515,0.0065057712486883525,0.058584914659673616,0,4,2,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1,50.1,HOU,37.1,43.6,0,0,0,0.0,0.0,2.5294117647058822,0.058823529411764705,0.058823529411764705,0.0,1.2352941176470589,70.0,205.0,4.0,2020,1.6882352941176473,2.947058823529412,2.5647058823529414,0.0,14.213197969543149,67.0,0.0,0.8235294117647058,1.0588235294117647,0.9097323064080172,-44.68131005825806,1.0,10.0,0.5734708029910669,5.737201118855466,2.9756147687062775,-0.36845805814320737,62.63162808065721,72.25,17.01914024727781,128.0,4.0,5.0,563.0,645.0,0.010280321039745416,3.25,25.0,226.25,20.932821578523264,2.899638791337432,4.616716082338826,-8.36744621898868,41.5,4.0,14.0,1219.0,0.2447313893801637,66.07142857142857,0.19356139858846366,16.03468312561711,21.113436800942512,3.0,-1.0,,,,,,,,9.0,0.5669650317423786,7.649601491807288,3.967486358275037,-0.49127741085760984,83.50883744087628,73.0,23.084003721529324,170.66666666666666,4.0,520.0,531.0,0.003774549791057063,3.0,33.333333333333336,233.33333333333334,22.028075830187884,2.9854007413910857,6.547438168277343,-7.723524335700554,55.333333333333336,13.0,1105.0,0.23822561813147536,99.10714285714286,0.2610496405528587,24.052024688425668,32.25788028915213,2.2764705882352945
10808,Craig Reynolds,2022,17,0,0,0,0,0,0,0,0,0,0,0,0,0,23,102,0,0,0,4,0,9,10,116,0,0,0,12,108,5,0,0.017761989342806393,0.002902055622732769,0.028674422950122527,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8,30.8,DET,21.8,26.3,0,0,0,0.0,0.0,1.3529411764705883,0.0,0.0,0.0,0.5882352941176471,71.0,215.0,3.0,2021,1.5647058823529412,1.811764705882353,1.5470588235294118,0.0,12.798672083169528,52.5,5.0,0.45098039215686275,0.7647058823529411,-3.7980297633572917,18.172656429451447,3.0,7.0,0.41571946795646914,6.784687152391546,3.12314901186388,-0.1335173586516425,73.02011986301369,71.0,25.620659304442245,62.0,3.0,1.0,224.0,432.0,0.01778822024620037,3.0,25.0,218.5,23.88059701492537,2.781718085106382,6.359902999292052,-9.78182800908165,73.0,2.0,9.0,381.0,0.05608051732778763,83.33333333333334,0.03951123804145528,14.88882387361029,9.529650512976028,4.0,0.0,19.198008124754292,78.75,6.0,0.6764705882352942,0.47058823529411753,-5.6970446450359375,27.25898464417717,7.0,0.41281741233373637,10.177030728587319,4.6847235177958195,-0.20027603797746374,109.53017979452054,71.0,35.43223781951074,93.0,1.0,201.0,316.0,0.0148861646234676,3.0,50.0,222.0,47.76119402985074,5.563436170212764,6.722303724278837,-15.313396949485167,146.0,9.0,265.0,0.05317846170505486,111.11111111111113,0.04312350973856619,19.85176516481372,10.707033259199614,1.711764705882353
5136,Keith Smith,2019,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,4,0,1,3,13,0,0,0,21,13,1,0,0.004580152671755725,0.003794037940379404,0.009526055565899172,0,5,0,3,0,0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,3.1,FA,2.1,2.6,0,0,0,0.0,0.0,0.3125,0.0,0.0,0.0,0.1875,72.0,240.0,5.0,2018,0.41250000000000003,0.19375,0.1625,16.0,15.764257694568895,104.16666666666667,7.2894736842105265,0.3503289473684211,0.6101973684210527,-1.2894865279528946,0.20349807717131144,38.0,289.0,15.580256892429679,5.966619546941411,2.8165281554692787,0.4409536767823288,60.13475185321601,72.44171779141104,8.513199555475534,132.27659574468086,163.0,59.0,7597.0,13536.0,0.3896202509427328,3.341463414634146,23.6734693877551,217.21138211382114,24.69368979308525,2.750363219688762,-0.5309148784103498,-6.7619010957019805,138.16326530612244,123.0,119.0,14599.0,3.312793191842841,66.05740588607196,0.09030000391707786,13.585651122166924,4.193199255603478,91.0,16.0,16.19031871334103,106.98198198198199,7.351351351351352,0.3597972972972973,0.6182432432432432,-1.3243375151948649,0.2089980252029685,289.0,15.5764628544893,6.003450531799074,2.8339141317376075,0.4436756130587629,60.505954025149435,72.44444444444443,8.568215959301599,133.09311794063566,59.0,7592.0,13523.0,0.38582621300235337,3.3278688524590163,23.867514218802274,217.02459016393442,24.896097086471194,2.772907180505883,-0.5319923949190666,-6.799563302705099,139.29575108732016,119.0,14586.0,3.3089991539024615,66.79137706258386,0.09119749223209096,13.736602801302112,4.244228779158482,0.7562500000000001
10864,Josh Jacobs,2022,17,0,0,0,0,0,0,0,0,0,0,0,0,0,340,1653,12,2,0,97,0,53,64,400,0,1,1,35,374,16,0,0.11469534050179211,0.006531069229333831,0.17661475921322187,0,2,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.3,328.3,GBP,275.3,301.8,0,0,0,0.0,0.0,20.0,0.7058823529411765,0.0,0.11764705882352941,3.764705882352941,70.0,220.0,3.0,2021,8.476470588235296,19.311764705882354,17.75294117647059,1.0,43.75,56.0,1.0,0.14705882352941177,0.8235294117647058,-10.586650262121111,-17.653414527146268,2.0,14.0,0.4067314378311322,6.156120233534026,2.903417829662711,1.4978422795231026,58.26925976179708,73.66666666666667,15.638774246137539,74.0,3.0,0.0,350.0,442.0,0.007504068499584378,1.5,23.5,212.5,20.588235294117645,2.782512738853503,1.6540447750652039,2.0280487872141952,75.5,2.0,,,,,,,,,-11.0,87.5,88.0,-1.0,0.17647058823529413,-18.352941176470587,-21.173300524242222,-35.306829054292535,14.0,0.40020036860179836,9.23418035030104,4.355126744494067,2.2467634192846537,87.40388964269562,75.5,22.30422599511965,99.0,0.0,10.0,42.0,0.0009729992702505472,0.0,23.0,205.0,20.588235294117645,2.782512738853503,1.0002188019570895,5.737182787328493,127.0,,,,,,,,9.564705882352943
2544,Tevin Coleman,2017,16,0,0,0,0,0,0,0,0,0,0,0,0,0,156,628,5,1,0,30,0,27,39,299,3,0,0,175,218,13,0,0.07543520309477757,0.03668763102725367,0.13883414636124392,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.7,167.7,FA,140.7,154.2,0,0,0,0.0,0.0,9.75,0.3125,0.1875,0.0625,2.4375,73.0,210.0,2.0,2016,10.100000000000001,10.48125,9.6375,27.0,18.528473520482894,126.0,6.549019607843137,0.48161764705882354,0.9730392156862745,-0.5535497397613323,-1.988248447507612,51.0,330.0,19.098453303371905,5.851435847541008,2.6832100761972875,0.42957696762104314,57.47462318713901,72.4696132596685,5.36477353215093,103.87096774193549,181.0,85.0,10380.0,19314.0,0.7901991877072709,3.287671232876712,22.703703703703702,217.58904109589042,27.128315967651538,2.75897968845618,0.27524952793114144,-8.118763657219318,146.11111111111111,146.0,168.0,21671.0,5.441322617330329,64.91013958348249,0.1183850826642473,14.962765816077777,4.063581184298005,106.0,22.0,18.89904299089255,128.52,6.64,0.49,0.7975,-0.5646207345565589,-2.0280134164577643,327.0,19.061765672344652,5.883943824471792,2.698116798842828,0.43196350633004893,57.79392664928979,72.46666666666667,5.329573149831857,104.44802867383513,82.0,10224.0,19015.0,0.7535115566800172,3.296551724137931,22.860280970625794,217.64137931034483,27.14741487529759,2.758903533050897,0.19645233605767304,-8.046196741979491,147.11877394636016,165.0,21372.0,5.404634986303075,65.52833138903947,0.11819032967665685,15.105268347659472,3.9908453636762338,11.100000000000001
13240,Jahmyr Gibbs,2023,17,0,0,0,0,0,0,0,0,0,0,0,0,0,182,945,10,2,1,43,0,52,71,316,1,0,0,8,314,20,0,0.12369337979094076,0.0019579050416054823,0.186910603215535,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.10000000000002,242.10000000000002,DET,190.10000000000002,216.10000000000002,0,0,0,0.0,0.0,10.705882352941176,0.5882352941176471,0.058823529411764705,0.11764705882352941,4.176470588235294,69.0,200.0,0.0,2022,18.288235294117644,14.241176470588236,12.711764705882354,2.0,13.112947658402204,52.5,6.0,0.37254901960784315,1.0392156862745099,3.7124084076810746,42.787982955552415,3.0,13.0,0.5687714145863926,5.504677177177178,3.1606899497309215,0.47813546222743986,46.40921409214092,71.5,38.30562587593332,62.0,4.0,1.0,442.0,480.0,-0.005628976994615761,2.6666666666666665,23.5,212.33333333333334,25.646210714703866,2.8697249653396715,-5.8145177218389685,0.20756158552771117,42.5,3.0,11.0,1020.0,0.22704263468576427,71.66666666666667,0.13153267016629644,21.088567501344652,10.838918160921175,4.0,-8.0,19.669421487603305,72.75,9.0,0.5,-3.794117647058823,5.568612611521612,64.18197443332862,12.0,0.566813509544787,7.33956956956957,4.214253266307895,0.6375139496365865,61.878952122854564,72.33333333333333,55.10757952679898,78.66666666666667,0.0,260.0,164.0,-0.0075868820362212435,4.0,24.75,218.5,30.50228310502283,2.8586086601307197,-2.671659044426633,2.9018572434196823,57.75,10.0,704.0,0.2250847296441588,95.55555555555556,0.11307335914988359,28.11809000179287,18.485302573449445,19.81764705882353
7851,Rodney Smith,2020,16,0,0,0,0,0,0,0,0,0,0,0,0,0,41,156,1,1,0,15,0,9,11,59,0,0,0,16,46,1,0,0.020872865275142316,0.003889158969372873,0.03403170919127448,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,36.5,FA,27.5,32.0,0,0,0,0.0,0.0,2.5625,0.0625,0.0,0.0625,0.6875,71.0,210.0,0.0,2019,0.30000000000000004,2.28125,2.0,36.0,16.964278739775015,158.625,7.425,0.3296875,0.8359375,0.029976748824074945,10.269138965113651,40.0,254.0,12.635794104638098,6.17678875820276,2.944434441625575,0.4341274971597834,64.15797037268553,72.42948717948718,9.58694273992704,128.47540983606558,156.0,50.0,6671.0,10695.0,0.28478379601521253,3.237704918032787,24.307692307692307,214.25409836065575,20.954637606635718,2.711682006169636,-0.9649828892208562,-3.968323591470112,133.92307692307693,122.0,118.0,12311.0,3.082494555609485,68.95243128062506,0.07590138322450347,13.582743234737361,3.3995206899032153,94.0,35.0,17.39926024592309,162.69230769230768,7.615384615384615,0.33653846153846156,0.7916666666666666,0.030745383409307634,10.532450220629386,254.0,12.631904945668724,6.216639008255681,2.963430792861869,0.43692831972210455,64.57189276218672,72.43870967741935,9.660131593462571,129.30428344791116,50.0,6630.0,10636.0,0.28089463704583967,3.2644628099173554,24.508582326764145,214.28925619834712,20.879882545533533,2.7136653285346743,-0.9584345696435035,-4.018233408189558,135.02987921169742,118.0,12252.0,3.0786053966401123,69.69385527288985,0.07635159477324788,13.728794237261418,3.4549706925697072,0.4294117647058824
3576,Rex Burkhead,2018,16,0,0,0,0,0,0,0,0,0,0,0,0,0,57,186,0,1,0,12,0,14,20,131,1,1,1,43,121,4,0,0.03597122302158273,0.00957897081755402,0.060662114104661914,0,2,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7,49.7,FA,35.7,42.7,0,0,0,0.0,0.0,3.5625,0.0,0.0625,0.0625,1.25,70.0,210.0,5.0,2017,4.63125,3.10625,2.66875,23.0,16.307026044197155,124.85714285714286,7.634146341463414,0.4603658536585366,0.9725609756097561,-3.2651786225022863,9.21493431283534,41.0,348.0,17.6443602508805,5.965991138476686,2.8129072858196076,0.550276525506746,61.741573038985344,72.46408839779005,9.288945083768146,121.8409090909091,181.0,90.0,8777.0,16806.0,0.612835292892458,3.1914893617021276,23.209302325581394,216.5035460992908,25.172926333368345,2.781140670078923,0.3370875390639246,-6.339402868434429,139.27906976744185,141.0,141.0,19030.0,4.57240369376689,66.54059921005052,0.10677733248447782,13.645631773746508,4.859539287722887,97.0,23.0,16.714701695302082,127.97857142857143,7.7,0.4703125,0.9078125,-3.3468080880648436,9.445307670656224,347.0,17.634781280062946,5.999135533690445,2.8285345485186055,0.5533336173151168,62.084581778090815,72.47777777777777,9.368567607927794,122.51780303030303,89.0,8720.0,16675.0,0.603256322074904,3.1785714285714284,23.375083056478406,216.55,25.194002791305103,2.781830960579487,0.37551751623558527,-6.297769687619242,140.27392026578073,140.0,18899.0,4.562824722949336,67.23373045182187,0.10725769934260089,13.787773771389702,4.962691876813423,5.475
5613,Matt Breida,2019,16,0,0,0,0,0,0,0,0,0,0,0,0,0,123,623,1,2,1,25,0,19,22,120,1,0,0,-12,127,6,0,0.047109207708779445,-0.003838771593090211,0.06797667144800602,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.3,103.3,FA,84.3,93.8,0,0,0,0.0,0.0,7.6875,0.0625,0.0625,0.125,1.375,71.0,190.0,2.0,2018,2.0625,6.45625,5.8625,16.0,15.764257694568895,104.16666666666667,7.2894736842105265,0.3503289473684211,0.6101973684210527,-1.2894865279528946,0.20349807717131144,38.0,289.0,15.580256892429679,5.966619546941411,2.8165281554692787,0.4409536767823288,60.13475185321601,72.44171779141104,8.513199555475534,132.27659574468086,163.0,59.0,7597.0,13536.0,0.3896202509427328,3.341463414634146,23.6734693877551,217.21138211382114,24.69368979308525,2.750363219688762,-0.5309148784103498,-6.7619010957019805,138.16326530612244,123.0,119.0,14599.0,3.312793191842841,66.05740588607196,0.09030000391707786,13.585651122166924,4.193199255603478,91.0,15.0,16.19031871334103,106.98198198198199,7.4324324324324325,0.3564189189189189,0.4189189189189189,-1.3243375151948649,0.2089980252029685,288.0,15.584095664022769,6.003450531799074,2.8339141317376075,0.4436756130587629,60.505954025149435,72.4506172839506,8.573993808925009,133.09311794063566,58.0,7474.0,13416.0,0.393459022535823,3.3524590163934427,23.867514218802274,217.4344262295082,24.64952904702031,2.749125244223792,-0.5243201683699465,-6.726917353312789,139.29575108732016,118.0,14479.0,3.316631963435931,66.79137706258386,0.09054804094451199,13.736602801302112,4.254628908480623,2.34375
704,Kerwynn Williams,2016,16,0,0,0,0,0,0,0,0,0,0,0,0,0,18,157,2,0,0,8,0,1,2,6,0,0,0,1,7,0,0,0.0031446540880503146,0.00016118633139909736,0.004829811564054841,0,4,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3,29.3,FA,28.3,28.8,0,0,0,0.0,0.0,1.125,0.125,0.0,0.0,0.125,68.0,198.0,3.0,2015,3.6187500000000004,1.83125,1.8,28.0,21.37253128861048,104.0,6.407407407407407,0.4930555555555556,0.9803240740740741,2.133558955308417,10.120175374940613,54.0,421.0,21.17104860308307,5.903188680853804,2.674138995938816,-0.13224983612139687,57.02221872046637,72.34426229508196,10.010170083165017,112.0,183.0,95.0,11345.0,20328.0,0.8157754269115343,2.879194630872483,22.1875,217.4121212121212,24.13440447562543,2.6861428784934103,0.7739780333392378,-5.941897672974394,145.3125,165.0,179.0,26278.0,5.92952501078662,65.37527449648034,0.12500244618054046,14.411973767889533,7.05930789212457,111.0,26.0,21.775786595942755,105.9622641509434,6.471698113207547,0.5023584905660378,0.9775943396226415,2.173814784653859,10.311122080128172,421.0,21.17088741675167,5.935623783495857,2.688832067345073,-0.13297648357261332,57.33552761453487,72.36813186813185,10.065836115979744,112.61538461538461,95.0,11327.0,20322.0,0.8156142405801352,2.8784580127680472,22.322789634146343,217.53048780487805,24.02750043787518,2.685336654360055,0.7794355084761556,-6.021076665597548,146.1985518292683,179.0,26272.0,5.929363824455221,65.96959517372107,0.12609492467705397,14.542991711233983,7.124583853772205,3.9312500000000004
2599,T.J. Yeldon,2017,16,0,0,0,0,0,0,0,0,0,0,0,0,0,49,253,2,2,1,8,0,30,41,224,0,0,0,58,188,14,0,0.07930367504835589,0.014149792632349353,0.1288603674151784,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.7,87.7,FA,57.7,72.7,0,0,0,0.0,0.0,3.0625,0.125,0.0,0.125,2.5625,73.0,223.0,2.0,2016,7.3812500000000005,5.48125,4.54375,27.0,18.528473520482894,126.0,6.549019607843137,0.48161764705882354,0.9730392156862745,-0.5535497397613323,-1.988248447507612,51.0,330.0,19.098453303371905,5.851435847541008,2.6832100761972875,0.42957696762104314,57.47462318713901,72.4696132596685,5.36477353215093,103.87096774193549,181.0,85.0,10380.0,19314.0,0.7901991877072709,3.287671232876712,22.703703703703702,217.58904109589042,27.128315967651538,2.75897968845618,0.27524952793114144,-8.118763657219318,146.11111111111111,146.0,168.0,21671.0,5.441322617330329,64.91013958348249,0.1183850826642473,14.962765816077777,4.063581184298005,106.0,25.0,18.89904299089255,128.52,6.64,0.48875,0.93125,-0.5646207345565589,-2.0280134164577643,330.0,19.084303510739556,5.883943824471792,2.698116798842828,0.43196350633004893,57.79392664928979,72.46666666666667,5.398385293460818,104.44802867383513,85.0,10331.0,19090.0,0.7760493950749215,3.296551724137931,22.860280970625794,217.55172413793105,27.190015952381426,2.7614298932041534,0.2818743074591413,-8.149662916594014,147.11877394636016,168.0,21447.0,5.427172824697979,65.52833138903947,0.11828531804757177,15.105268347659472,4.108809038468737,9.100000000000001
699,Theo Riddick,2016,16,0,0,0,0,0,0,0,0,0,0,0,0,0,92,357,1,0,0,19,0,53,67,371,5,0,0,23,385,20,0,0.11551724137931034,0.005202442886224836,0.17691757208932288,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.8,161.8,FA,108.80000000000001,135.3,0,0,0,0.0,0.0,5.75,0.0625,0.3125,0.0,4.1875,69.0,201.0,3.0,2015,6.3125,10.1125,8.45625,28.0,21.37253128861048,104.0,6.407407407407407,0.4930555555555556,0.9803240740740741,2.133558955308417,10.120175374940613,54.0,421.0,21.17104860308307,5.903188680853804,2.674138995938816,-0.13224983612139687,57.02221872046637,72.34426229508196,10.010170083165017,112.0,183.0,95.0,11345.0,20328.0,0.8157754269115343,2.879194630872483,22.1875,217.4121212121212,24.13440447562543,2.6861428784934103,0.7739780333392378,-5.941897672974394,145.3125,165.0,179.0,26278.0,5.92952501078662,65.37527449648034,0.12500244618054046,14.411973767889533,7.05930789212457,111.0,27.0,21.775786595942755,105.9622641509434,6.471698113207547,0.5023584905660378,0.8903301886792453,2.173814784653859,10.311122080128172,416.0,21.165846160196843,5.935623783495857,2.688832067345073,-0.13297648357261332,57.33552761453487,72.36263736263736,10.051722030666305,112.61538461538461,90.0,11253.0,19957.0,0.8105729840253094,2.8784580127680472,22.322789634146343,217.5121951219512,24.202032074495893,2.6858136574163267,0.7637723162380722,-5.930827012802147,146.1985518292683,174.0,25907.0,5.924322567900395,65.96959517372107,0.12453049049046062,14.542991711233983,7.10123145807179,7.96875
